Freq.	V(n005)/(-I(R1)-I(R2))
1.42242702730652e+003	(5.47688798592197e+001dB,3.70353178592765e-002°)
1.42570606025290e+003	(5.47689522207214e+001dB,3.71563223172661e-002°)
1.42899265215088e+003	(5.47690242492915e+001dB,3.72773213170778e-002°)
1.43228682042566e+003	(5.47690959464639e+001dB,3.73983169790292e-002°)
1.43558858254258e+003	(5.47691673137655e+001dB,3.75193114216675e-002°)
1.43889795600726e+003	(5.47692383527159e+001dB,3.76403067430176e-002°)
1.44221495836566e+003	(5.47693090648288e+001dB,3.77613050328288e-002°)
1.44553960720420e+003	(5.47693794516088e+001dB,3.78823083687096e-002°)
1.44887192014984e+003	(5.47694495145555e+001dB,3.80033188205240e-002°)
1.45221191487016e+003	(5.47695192551603e+001dB,3.81243384465264e-002°)
1.45555960907350e+003	(5.47695886749092e+001dB,3.82453692884314e-002°)
1.45891502050899e+003	(5.47696577752819e+001dB,3.83664133844319e-002°)
1.46227816696669e+003	(5.47697265577486e+001dB,3.84874727569870e-002°)
1.46564906627766e+003	(5.47697950237755e+001dB,3.86085494244420e-002°)
1.46902773631408e+003	(5.47698631748195e+001dB,3.87296453889870e-002°)
1.47241419498932e+003	(5.47699310123341e+001dB,3.88507626404307e-002°)
1.47580846025805e+003	(5.47699985377639e+001dB,3.89719031683861e-002°)
1.47921055011633e+003	(5.47700657525468e+001dB,3.90930689413866e-002°)
1.48262048260169e+003	(5.47701326581139e+001dB,3.92142619251545e-002°)
1.48603827579325e+003	(5.47701992558926e+001dB,3.93354840744600e-002°)
1.48946394781183e+003	(5.47702655473012e+001dB,3.94567373287086e-002°)
1.49289751681998e+003	(5.47703315337507e+001dB,3.95780236252154e-002°)
1.49633900102216e+003	(5.47703972166491e+001dB,3.96993448863195e-002°)
1.49978841866476e+003	(5.47704625973937e+001dB,3.98207030272440e-002°)
1.50324578803626e+003	(5.47705276773786e+001dB,3.99420999534481e-002°)
1.50671112746728e+003	(5.47705924579906e+001dB,4.00635375586682e-002°)
1.51018445533072e+003	(5.47706569406088e+001dB,4.01850177339123e-002°)
1.51366579004180e+003	(5.47707211266085e+001dB,4.03065423526160e-002°)
1.51715515005821e+003	(5.47707850173575e+001dB,4.04281132821860e-002°)
1.52065255388021e+003	(5.47708486142156e+001dB,4.05497323857490e-002°)
1.52415802005067e+003	(5.47709119185396e+001dB,4.06714015097335e-002°)
1.52767156715523e+003	(5.47709749316771e+001dB,4.07931224976790e-002°)
1.53119321382236e+003	(5.47710376549723e+001dB,4.09148971807547e-002°)
1.53472297872348e+003	(5.47711000897599e+001dB,4.10367273817902e-002°)
1.53826088057306e+003	(5.47711622373725e+001dB,4.11586149200858e-002°)
1.54180693812870e+003	(5.47712240991331e+001dB,4.12805615976014e-002°)
1.54536117019125e+003	(5.47712856763601e+001dB,4.14025692132633e-002°)
1.54892359560488e+003	(5.47713469703659e+001dB,4.15246395608701e-002°)
1.55249423325723e+003	(5.47714079824569e+001dB,4.16467744154797e-002°)
1.55607310207945e+003	(5.47714687139333e+001dB,4.17689755573330e-002°)
1.55966022104636e+003	(5.47715291660884e+001dB,4.18912447460811e-002°)
1.56325560917650e+003	(5.47715893402113e+001dB,4.20135837412179e-002°)
1.56685928553226e+003	(5.47716492375845e+001dB,4.21359942913333e-002°)
1.57047126921998e+003	(5.47717088594849e+001dB,4.22584781367392e-002°)
1.57409157939004e+003	(5.47717682071816e+001dB,4.23810370134023e-002°)
1.57772023523695e+003	(5.47718272819402e+001dB,4.25036726440427e-002°)
1.58135725599949e+003	(5.47718860850204e+001dB,4.26263867475954e-002°)
1.58500266096078e+003	(5.47719446176741e+001dB,4.27491810351713e-002°)
1.58865646944840e+003	(5.47720028811498e+001dB,4.28720572072801e-002°)
1.59231870083447e+003	(5.47720608766891e+001dB,4.29950169629820e-002°)
1.59598937453579e+003	(5.47721186055270e+001dB,4.31180619867942e-002°)
1.59966851001389e+003	(5.47721760688940e+001dB,4.32411939600494e-002°)
1.60335612677519e+003	(5.47722332680158e+001dB,4.33644145568930e-002°)
1.60705224437107e+003	(5.47722902041108e+001dB,4.34877254413021e-002°)
1.61075688239797e+003	(5.47723468783926e+001dB,4.36111282762590e-002°)
1.61447006049751e+003	(5.47724032920682e+001dB,4.37346247087088e-002°)
1.61819179835660e+003	(5.47724594463407e+001dB,4.38582163890146e-002°)
1.62192211570752e+003	(5.47725153424068e+001dB,4.39819049514837e-002°)
1.62566103232803e+003	(5.47725709814570e+001dB,4.41056920286686e-002°)
1.62940856804151e+003	(5.47726263646787e+001dB,4.42295792446670e-002°)
1.63316474271702e+003	(5.47726814932498e+001dB,4.43535682157796e-002°)
1.63692957626941e+003	(5.47727363683473e+001dB,4.44776605558288e-002°)
1.64070308865947e+003	(5.47727909911397e+001dB,4.46018578694430e-002°)
1.64448529989397e+003	(5.47728453627918e+001dB,4.47261617531115e-002°)
1.64827623002583e+003	(5.47728994844611e+001dB,4.48505737993297e-002°)
1.65207589915419e+003	(5.47729533573012e+001dB,4.49750955943130e-002°)
1.65588432742450e+003	(5.47730069824615e+001dB,4.50997287121183e-002°)
1.65970153502867e+003	(5.47730603610836e+001dB,4.52244747323804e-002°)
1.66352754220517e+003	(5.47731134943053e+001dB,4.53493352188329e-002°)
1.66736236923910e+003	(5.47731663832597e+001dB,4.54743117284168e-002°)
1.67120603646232e+003	(5.47732190290724e+001dB,4.55994058189726e-002°)
1.67505856425359e+003	(5.47732714328663e+001dB,4.57246190410261e-002°)
1.67891997303862e+003	(5.47733235957583e+001dB,4.58499529333062e-002°)
1.68279028329022e+003	(5.47733755188593e+001dB,4.59754090326904e-002°)
1.68666951552838e+003	(5.47734272032763e+001dB,4.61009888686241e-002°)
1.69055769032040e+003	(5.47734786501103e+001dB,4.62266939683935e-002°)
1.69445482828102e+003	(5.47735298604577e+001dB,4.63525258533765e-002°)
1.69836095007245e+003	(5.47735808354106e+001dB,4.64784860306895e-002°)
1.70227607640458e+003	(5.47736315760542e+001dB,4.66045760143784e-002°)
1.70620022803500e+003	(5.47736820834691e+001dB,4.67307973048632e-002°)
1.71013342576919e+003	(5.47737323587331e+001dB,4.68571513962540e-002°)
1.71407569046056e+003	(5.47737824029171e+001dB,4.69836397851066e-002°)
1.71802704301061e+003	(5.47738322170873e+001dB,4.71102639541216e-002°)
1.72198750436902e+003	(5.47738818023045e+001dB,4.72370253852696e-002°)
1.72595709553376e+003	(5.47739311596268e+001dB,4.73639255523542e-002°)
1.72993583755121e+003	(5.47739802901044e+001dB,4.74909659290536e-002°)
1.73392375151625e+003	(5.47740291947848e+001dB,4.76181479782371e-002°)
1.73792085857242e+003	(5.47740778747106e+001dB,4.77454731616539e-002°)
1.74192717991198e+003	(5.47741263309178e+001dB,4.78729429345636e-002°)
1.74594273677604e+003	(5.47741745644391e+001dB,4.80005587435542e-002°)
1.74996755045469e+003	(5.47742225763033e+001dB,4.81283220374355e-002°)
1.75400164228709e+003	(5.47742703675321e+001dB,4.82562342580218e-002°)
1.75804503366159e+003	(5.47743179391447e+001dB,4.83842968363840e-002°)
1.76209774601584e+003	(5.47743652921536e+001dB,4.85125112073812e-002°)
1.76615980083694e+003	(5.47744124275685e+001dB,4.86408787938343e-002°)
1.77023121966149e+003	(5.47744593463942e+001dB,4.87694010178432e-002°)
1.77431202407574e+003	(5.47745060496288e+001dB,4.88980792976000e-002°)
1.77840223571571e+003	(5.47745525382682e+001dB,4.90269150428127e-002°)
1.78250187626730e+003	(5.47745988133028e+001dB,4.91559096650242e-002°)
1.78661096746640e+003	(5.47746448757184e+001dB,4.92850645640579e-002°)
1.79072953109900e+003	(5.47746907264955e+001dB,4.94143811390087e-002°)
1.79485758900131e+003	(5.47747363666123e+001dB,4.95438607843946e-002°)
1.79899516305988e+003	(5.47747817970403e+001dB,4.96735048919591e-002°)
1.80314227521172e+003	(5.47748270187473e+001dB,4.98033148470250e-002°)
1.80729894744441e+003	(5.47748720326969e+001dB,4.99332920309483e-002°)
1.81146520179621e+003	(5.47749168398483e+001dB,5.00634378168579e-002°)
1.81564106035618e+003	(5.47749614411557e+001dB,5.01937535831210e-002°)
1.81982654526431e+003	(5.47750058375688e+001dB,5.03242406983068e-002°)
1.82402167871163e+003	(5.47750500300335e+001dB,5.04549005267311e-002°)
1.82822648294031e+003	(5.47750940194919e+001dB,5.05857344250031e-002°)
1.83244098024381e+003	(5.47751378068800e+001dB,5.07167437587082e-002°)
1.83666519296697e+003	(5.47751813931309e+001dB,5.08479298764200e-002°)
1.84089914350615e+003	(5.47752247791726e+001dB,5.09792941275335e-002°)
1.84514285430933e+003	(5.47752679659307e+001dB,5.11108378538257e-002°)
1.84939634787625e+003	(5.47753109543240e+001dB,5.12425624048215e-002°)
1.85365964675850e+003	(5.47753537452681e+001dB,5.13744691124681e-002°)
1.85793277355968e+003	(5.47753963396740e+001dB,5.15065593152584e-002°)
1.86221575093546e+003	(5.47754387384502e+001dB,5.16388343387917e-002°)
1.86650860159378e+003	(5.47754809424983e+001dB,5.17712955127104e-002°)
1.87081134829491e+003	(5.47755229527184e+001dB,5.19039441629078e-002°)
1.87512401385156e+003	(5.47755647700043e+001dB,5.20367816043861e-002°)
1.87944662112908e+003	(5.47756063952471e+001dB,5.21698091564748e-002°)
1.88377919304548e+003	(5.47756478293334e+001dB,5.23030281309272e-002°)
1.88812175257165e+003	(5.47756890731455e+001dB,5.24364398407782e-002°)
1.89247432273139e+003	(5.47757301275619e+001dB,5.25700455868323e-002°)
1.89683692660159e+003	(5.47757709934564e+001dB,5.27038466757786e-002°)
1.90120958731236e+003	(5.47758116717001e+001dB,5.28378444059178e-002°)
1.90559232804710e+003	(5.47758521631581e+001dB,5.29720400737190e-002°)
1.90998517204267e+003	(5.47758924686938e+001dB,5.31064349737102e-002°)
1.91438814258949e+003	(5.47759325891652e+001dB,5.32410303923507e-002°)
1.91880126303166e+003	(5.47759725254259e+001dB,5.33758276187453e-002°)
1.92322455676712e+003	(5.47760122783277e+001dB,5.35108279390170e-002°)
1.92765804724774e+003	(5.47760518487164e+001dB,5.36460326289163e-002°)
1.93210175797942e+003	(5.47760912374342e+001dB,5.37814429688909e-002°)
1.93655571252229e+003	(5.47761304453209e+001dB,5.39170602362635e-002°)
1.94101993449077e+003	(5.47761694732101e+001dB,5.40528856972796e-002°)
1.94549444755372e+003	(5.47762083219335e+001dB,5.41889206266430e-002°)
1.94997927543457e+003	(5.47762469923177e+001dB,5.43251662850504e-002°)
1.95447444191141e+003	(5.47762854851877e+001dB,5.44616239366623e-002°)
1.95897997081719e+003	(5.47763238013611e+001dB,5.45982948484941e-002°)
1.96349588603976e+003	(5.47763619416552e+001dB,5.47351802704332e-002°)
1.96802221152206e+003	(5.47763999068811e+001dB,5.48722814612565e-002°)
1.97255897126221e+003	(5.47764376978467e+001dB,5.50095996722164e-002°)
1.97710618931367e+003	(5.47764753153586e+001dB,5.51471361529924e-002°)
1.98166388978532e+003	(5.47765127602162e+001dB,5.52848921499661e-002°)
1.98623209684165e+003	(5.47765500332166e+001dB,5.54228689091146e-002°)
1.99081083470284e+003	(5.47765871351536e+001dB,5.55610676731111e-002°)
1.99540012764489e+003	(5.47766240668167e+001dB,5.56994896818058e-002°)
1.99999999999979e+003	(5.47766608289934e+001dB,5.58381361645562e-002°)
2.00461047615558e+003	(5.47766974224648e+001dB,5.59770083670636e-002°)
2.00923158055657e+003	(5.47767338480113e+001dB,5.61161075137415e-002°)
2.01386333770339e+003	(5.47767701064071e+001dB,5.62554348380196e-002°)
2.01850577215315e+003	(5.47768061984244e+001dB,5.63949915657302e-002°)
2.02315890851958e+003	(5.47768421248319e+001dB,5.65347789248923e-002°)
2.02782277147314e+003	(5.47768778863935e+001dB,5.66747981340950e-002°)
2.03249738574117e+003	(5.47769134838726e+001dB,5.68150504172127e-002°)
2.03718277610801e+003	(5.47769489180241e+001dB,5.69555369903181e-002°)
2.04187896741514e+003	(5.47769841896041e+001dB,5.70962590691773e-002°)
2.04658598456129e+003	(5.47770192993619e+001dB,5.72372178731814e-002°)
2.05130385250259e+003	(5.47770542480464e+001dB,5.73784146114628e-002°)
2.05603259625272e+003	(5.47770890364013e+001dB,5.75198504902040e-002°)
2.06077224088301e+003	(5.47771236651665e+001dB,5.76615267199467e-002°)
2.06552281152257e+003	(5.47771581350783e+001dB,5.78034445127101e-002°)
2.07028433335846e+003	(5.47771924468714e+001dB,5.79456050628782e-002°)
2.07505683163580e+003	(5.47772266012765e+001dB,5.80880095751193e-002°)
2.07984033165789e+003	(5.47772605990190e+001dB,5.82306592531359e-002°)
2.08463485878638e+003	(5.47772944408237e+001dB,5.83735552927760e-002°)
2.08944043844137e+003	(5.47773281274109e+001dB,5.85166988901304e-002°)
2.09425709610157e+003	(5.47773616594958e+001dB,5.86600912438580e-002°)
2.09908485730442e+003	(5.47773950377946e+001dB,5.88037335369676e-002°)
2.10392374764622e+003	(5.47774282630165e+001dB,5.89476269670403e-002°)
2.10877379278229e+003	(5.47774613358671e+001dB,5.90917727245693e-002°)
2.11363501842709e+003	(5.47774942570532e+001dB,5.92361719934598e-002°)
2.11850745035435e+003	(5.47775270272729e+001dB,5.93808259605303e-002°)
2.12339111439722e+003	(5.47775596472245e+001dB,5.95257358121829e-002°)
2.12828603644840e+003	(5.47775921176019e+001dB,5.96709027294277e-002°)
2.13319224246028e+003	(5.47776244390967e+001dB,5.98163278902375e-002°)
2.13810975844508e+003	(5.47776566123959e+001dB,5.99620124785266e-002°)
2.14303861047498e+003	(5.47776886381843e+001dB,6.01079576677261e-002°)
2.14797882468226e+003	(5.47777205171440e+001dB,6.02541646370986e-002°)
2.15293042725944e+003	(5.47777522499527e+001dB,6.04006345615402e-002°)
2.15789344445942e+003	(5.47777838372855e+001dB,6.05473686141926e-002°)
2.16286790259564e+003	(5.47778152798153e+001dB,6.06943679631894e-002°)
2.16785382804217e+003	(5.47778465782095e+001dB,6.08416337863573e-002°)
2.17285124723389e+003	(5.47778777331358e+001dB,6.09891672471429e-002°)
2.17786018666663e+003	(5.47779087452567e+001dB,6.11369695135669e-002°)
2.18288067289727e+003	(5.47779396152311e+001dB,6.12850417535513e-002°)
2.18791273254395e+003	(5.47779703437170e+001dB,6.14333851335344e-002°)
2.19295639228613e+003	(5.47780009313668e+001dB,6.15820008166822e-002°)
2.19801167886480e+003	(5.47780313788334e+001dB,6.17308899620973e-002°)
2.20307861908259e+003	(5.47780616867616e+001dB,6.18800537363573e-002°)
2.20815723980390e+003	(5.47780918557987e+001dB,6.20294932970301e-002°)
2.21324756795509e+003	(5.47781218865862e+001dB,6.21792098015599e-002°)
2.21834963052456e+003	(5.47781517797614e+001dB,6.23292044122410e-002°)
2.22346345456294e+003	(5.47781815359619e+001dB,6.24794782821351e-002°)
2.22858906718321e+003	(5.47782111558200e+001dB,6.26300325688131e-002°)
2.23372649556088e+003	(5.47782406399668e+001dB,6.27808684261612e-002°)
2.23887576693406e+003	(5.47782699890273e+001dB,6.29319870083046e-002°)
2.24403690860368e+003	(5.47782992036278e+001dB,6.30833894674634e-002°)
2.24920994793360e+003	(5.47783282843888e+001dB,6.32350769556409e-002°)
2.25439491235077e+003	(5.47783572319299e+001dB,6.33870506230904e-002°)
2.25959182934535e+003	(5.47783860468662e+001dB,6.35393116178415e-002°)
2.26480072647086e+003	(5.47784147298100e+001dB,6.36918610938156e-002°)
2.27002163134438e+003	(5.47784432813730e+001dB,6.38447001927875e-002°)
2.27525457164661e+003	(5.47784717021613e+001dB,6.39978300660972e-002°)
2.28049957512208e+003	(5.47784999927800e+001dB,6.41512518568657e-002°)
2.28575666957929e+003	(5.47785281538302e+001dB,6.43049667146972e-002°)
2.29102588289082e+003	(5.47785561859114e+001dB,6.44589757783338e-002°)
2.29630724299351e+003	(5.47785840896203e+001dB,6.46132801961038e-002°)
2.30160077788862e+003	(5.47786118655489e+001dB,6.47678811090911e-002°)
2.30690651564193e+003	(5.47786395142894e+001dB,6.49227796594772e-002°)
2.31222448438394e+003	(5.47786670364299e+001dB,6.50779769913059e-002°)
2.31755471230999e+003	(5.47786944325543e+001dB,6.52334742410104e-002°)
2.32289722768043e+003	(5.47787217032470e+001dB,6.53892725531730e-002°)
2.32825205882072e+003	(5.47787488490865e+001dB,6.55453730642664e-002°)
2.33361923412167e+003	(5.47787758706516e+001dB,6.57017769161132e-002°)
2.33899878203948e+003	(5.47788027685156e+001dB,6.58584852432956e-002°)
2.34439073109600e+003	(5.47788295432515e+001dB,6.60154991889946e-002°)
2.34979510987880e+003	(5.47788561954286e+001dB,6.61728198836696e-002°)
2.35521194704135e+003	(5.47788827256136e+001dB,6.63304484691015e-002°)
2.36064127130320e+003	(5.47789091343704e+001dB,6.64883860799698e-002°)
2.36608311145007e+003	(5.47789354222602e+001dB,6.66466338521048e-002°)
2.37153749633406e+003	(5.47789615898437e+001dB,6.68051929216913e-002°)
2.37700445487377e+003	(5.47789876376753e+001dB,6.69640644210383e-002°)
2.38248401605448e+003	(5.47790135663103e+001dB,6.71232494866559e-002°)
2.38797620892828e+003	(5.47790393763002e+001dB,6.72827492551415e-002°)
2.39348106261422e+003	(5.47790650681925e+001dB,6.74425648533935e-002°)
2.39899860629849e+003	(5.47790906425348e+001dB,6.76026974196064e-002°)
2.40452886923456e+003	(5.47791160998708e+001dB,6.77631480850339e-002°)
2.41007188074333e+003	(5.47791414407413e+001dB,6.79239179833719e-002°)
2.41562767021329e+003	(5.47791666656852e+001dB,6.80850082457927e-002°)
2.42119626710069e+003	(5.47791917752392e+001dB,6.82464200032019e-002°)
2.42677770092968e+003	(5.47792167699369e+001dB,6.84081543907807e-002°)
2.43237200129246e+003	(5.47792416503096e+001dB,6.85702125375078e-002°)
2.43797919784946e+003	(5.47792664168873e+001dB,6.87325955750747e-002°)
2.44359932032947e+003	(5.47792910701960e+001dB,6.88953046363890e-002°)
2.44923239852982e+003	(5.47793156107586e+001dB,6.90583408503622e-002°)
2.45487846231654e+003	(5.47793400390991e+001dB,6.92217053491116e-002°)
2.46053754162449e+003	(5.47793643557360e+001dB,6.93853992611664e-002°)
2.46620966645754e+003	(5.47793885611852e+001dB,6.95494237203639e-002°)
2.47189486688874e+003	(5.47794126559631e+001dB,6.97137798543533e-002°)
2.47759317306046e+003	(5.47794366405807e+001dB,6.98784687937236e-002°)
2.48330461518454e+003	(5.47794605155495e+001dB,7.00434916692897e-002°)
2.48902922354249e+003	(5.47794842813745e+001dB,7.02088496138426e-002°)
2.49476702848560e+003	(5.47795079385634e+001dB,7.03745437545495e-002°)
2.50051806043516e+003	(5.47795314876180e+001dB,7.05405752211556e-002°)
2.50628234988255e+003	(5.47795549290391e+001dB,7.07069451469334e-002°)
2.51205992738947e+003	(5.47795782633255e+001dB,7.08736546598463e-002°)
2.51785082358805e+003	(5.47796014909718e+001dB,7.10407048916314e-002°)
2.52365506918106e+003	(5.47796246124735e+001dB,7.12080969707338e-002°)
2.52947269494202e+003	(5.47796476283219e+001dB,7.13758320307388e-002°)
2.53530373171540e+003	(5.47796705390048e+001dB,7.15439111997734e-002°)
2.54114821041680e+003	(5.47796933450112e+001dB,7.17123356087001e-002°)
2.54700616203303e+003	(5.47797160468250e+001dB,7.18811063876193e-002°)
2.55287761762240e+003	(5.47797386449286e+001dB,7.20502246727110e-002°)
2.55876260831476e+003	(5.47797611398027e+001dB,7.22196915906052e-002°)
2.56466116531175e+003	(5.47797835319245e+001dB,7.23895082735264e-002°)
2.57057331988694e+003	(5.47798058217723e+001dB,7.25596758516553e-002°)
2.57649910338597e+003	(5.47798280098174e+001dB,7.27301954623927e-002°)
2.58243854722677e+003	(5.47798500965322e+001dB,7.29010682306296e-002°)
