f,mag,phase
2.69773943244442e+004,-2.80858078325686e+001,-8.90420529456972e+001
2.70395836410834e+004,-2.81060555541309e+001,-8.90450216371076e+001
2.71019163189034e+004,-2.81263021296421e+001,-8.90479849683047e+001
2.71643926883858e+004,-2.81465475644226e+001,-8.90509429570705e+001
2.72270130807741e+004,-2.81667918637678e+001,-8.90538956211442e+001
2.72897778280754e+004,-2.81870350329479e+001,-8.90568429782220e+001
2.73526872630621e+004,-2.82072770772087e+001,-8.90597850459579e+001
2.74157417192737e+004,-2.82275180017712e+001,-8.90627218419634e+001
2.74789415310189e+004,-2.82477578118316e+001,-8.90656533838084e+001
2.75422870333766e+004,-2.82679965125621e+001,-8.90685796890204e+001
2.76057785621983e+004,-2.82882341091101e+001,-8.90715007750853e+001
2.76694164541100e+004,-2.83084706065992e+001,-8.90744166594480e+001
2.77332010465133e+004,-2.83287060101287e+001,-8.90773273595113e+001
2.77971326775877e+004,-2.83489403247740e+001,-8.90802328926373e+001
2.78612116862925e+004,-2.83691735555865e+001,-8.90831332761476e+001
2.79254384123682e+004,-2.83894057075940e+001,-8.90860285273221e+001
2.79898131963384e+004,-2.84096367858007e+001,-8.90889186634010e+001
2.80543363795119e+004,-2.84298667951872e+001,-8.90918037015839e+001
2.81190083039842e+004,-2.84500957407107e+001,-8.90946836590296e+001
2.81838293126393e+004,-2.84703236273052e+001,-8.90975585528581e+001
2.82487997491518e+004,-2.84905504598812e+001,-8.91004284001484e+001
2.83139199579885e+004,-2.85107762433266e+001,-8.91032932179406e+001
2.83791902844103e+004,-2.85310009825060e+001,-8.91061530232353e+001
2.84446110744739e+004,-2.85512246822613e+001,-8.91090078329935e+001
2.85101826750338e+004,-2.85714473474115e+001,-8.91118576641370e+001
2.85759054337441e+004,-2.85916689827533e+001,-8.91147025335494e+001
2.86417796990605e+004,-2.86118895930604e+001,-8.91175424580750e+001
2.87078058202416e+004,-2.86321091830845e+001,-8.91203774545199e+001
2.87739841473513e+004,-2.86523277575547e+001,-8.91232075396512e+001
2.88403150312607e+004,-2.86725453211782e+001,-8.91260327301986e+001
2.89067988236494e+004,-2.86927618786397e+001,-8.91288530428533e+001
2.89734358770078e+004,-2.87129774346024e+001,-8.91316684942687e+001
2.90402265446391e+004,-2.87331919937071e+001,-8.91344791010604e+001
2.91071711806606e+004,-2.87534055605731e+001,-8.91372848798070e+001
2.91742701400062e+004,-2.87736181397981e+001,-8.91400858470490e+001
2.92415237784279e+004,-2.87938297359580e+001,-8.91428820192905e+001
2.93089324524977e+004,-2.88140403536074e+001,-8.91456734129984e+001
2.93764965196098e+004,-2.88342499972794e+001,-8.91484600446023e+001
2.94442163379821e+004,-2.88544586714859e+001,-8.91512419304956e+001
2.95120922666583e+004,-2.88746663807176e+001,-8.91540190870353e+001
2.95801246655099e+004,-2.88948731294443e+001,-8.91567915305415e+001
2.96483138952379e+004,-2.89150789221145e+001,-8.91595592772991e+001
2.97166603173747e+004,-2.89352837631562e+001,-8.91623223435560e+001
2.97851642942863e+004,-2.89554876569763e+001,-8.91650807455247e+001
2.98538261891740e+004,-2.89756906079613e+001,-8.91678344993825e+001
2.99226463660763e+004,-2.89958926204770e+001,-8.91705836212704e+001
2.99916251898709e+004,-2.90160936988688e+001,-8.91733281272943e+001
3.00607630262767e+004,-2.90362938474615e+001,-8.91760680335254e+001
3.01300602418556e+004,-2.90564930705600e+001,-8.91788033559996e+001
3.01995172040145e+004,-2.90766913724486e+001,-8.91815341107178e+001
3.02691342810074e+004,-2.90968887573920e+001,-8.91842603136462e+001
3.03389118419370e+004,-2.91170852296344e+001,-8.91869819807164e+001
3.04088502567571e+004,-2.91372807934005e+001,-8.91896991278262e+001
3.04789498962741e+004,-2.91574754528950e+001,-8.91924117708386e+001
3.05492111321494e+004,-2.91776692123029e+001,-8.91951199255827e+001
3.06196343369010e+004,-2.91978620757897e+001,-8.91978236078539e+001
3.06902198839058e+004,-2.92180540475012e+001,-8.92005228334134e+001
3.07609681474013e+004,-2.92382451315641e+001,-8.92032176179893e+001
3.08318795024877e+004,-2.92584353320853e+001,-8.92059079772759e+001
3.09029543251301e+004,-2.92786246531529e+001,-8.92085939269343e+001
3.09741929921600e+004,-2.92988130988355e+001,-8.92112754825927e+001
3.10455958812777e+004,-2.93190006731830e+001,-8.92139526598458e+001
3.11171633710543e+004,-2.93391873802259e+001,-8.92166254742566e+001
3.11888958409335e+004,-2.93593732239762e+001,-8.92192939413535e+001
3.12607936712337e+004,-2.93795582084269e+001,-8.92219580766341e+001
3.13328572431500e+004,-2.93997423375524e+001,-8.92246178955629e+001
3.14050869387563e+004,-2.94199256153084e+001,-8.92272734135724e+001
3.14774831410072e+004,-2.94401080456321e+001,-8.92299246460625e+001
3.15500462337403e+004,-2.94602896324424e+001,-8.92325716084019e+001
3.16227766016778e+004,-2.94804703796396e+001,-8.92352143159272e+001
3.16956746304289e+004,-2.95006502911060e+001,-8.92378527839428e+001
3.17687407064917e+004,-2.95208293707056e+001,-8.92404870277227e+001
3.18419752172552e+004,-2.95410076222842e+001,-8.92431170625085e+001
3.19153785510016e+004,-2.95611850496698e+001,-8.92457429035113e+001
3.19889510969079e+004,-2.95813616566723e+001,-8.92483645659106e+001
3.20626932450486e+004,-2.96015374470840e+001,-8.92509820648554e+001
3.21366053863971e+004,-2.96217124246792e+001,-8.92535954154637e+001
3.22106879128283e+004,-2.96418865932146e+001,-8.92562046328230e+001
3.22849412171202e+004,-2.96620599564296e+001,-8.92588097319900e+001
3.23593656929567e+004,-2.96822325180456e+001,-8.92614107279915e+001
3.24339617349288e+004,-2.97024042817670e+001,-8.92640076358234e+001
3.25087297385373e+004,-2.97225752512806e+001,-8.92666004704525e+001
3.25836701001947e+004,-2.97427454302562e+001,-8.92691892468147e+001
3.26587832172274e+004,-2.97629148223463e+001,-8.92717739798167e+001
3.27340694878776e+004,-2.97830834311862e+001,-8.92743546843351e+001
3.28095293113057e+004,-2.98032512603944e+001,-8.92769313752174e+001
3.28851630875921e+004,-2.98234183135723e+001,-8.92795040672814e+001
3.29609712177395e+004,-2.98435845943046e+001,-8.92820727753156e+001
3.30369541036752e+004,-2.98637501061591e+001,-8.92846375140799e+001
3.31131121482528e+004,-2.98839148526871e+001,-8.92871982983045e+001
3.31894457552547e+004,-2.99040788374230e+001,-8.92897551426913e+001
3.32659553293941e+004,-2.99242420638849e+001,-8.92923080619128e+001
3.33426412763172e+004,-2.99444045355745e+001,-8.92948570706140e+001
3.34195040026051e+004,-2.99645662559768e+001,-8.92974021834102e+001
3.34965439157764e+004,-2.99847272285609e+001,-8.92999434148894e+001
3.35737614242891e+004,-3.00048874567794e+001,-8.93024807796111e+001
3.36511569375427e+004,-3.00250469440688e+001,-8.93050142921061e+001
3.37287308658805e+004,-3.00452056938497e+001,-8.93075439668782e+001
3.38064836205917e+004,-3.00653637095265e+001,-8.93100698184030e+001
3.38844156139138e+004,-3.00855209944878e+001,-8.93125918611283e+001
3.39625272590344e+004,-3.01056775521063e+001,-8.93151101094744e+001
3.40408189700936e+004,-3.01258333857391e+001,-8.93176245778343e+001
3.41192911621864e+004,-3.01459884987273e+001,-8.93201352805741e+001
3.41979442513644e+004,-3.01661428943966e+001,-8.93226422320317e+001
3.42767786546385e+004,-3.01862965760571e+001,-8.93251454465189e+001
3.43557947899809e+004,-3.02064495470035e+001,-8.93276449383203e+001
3.44349930763273e+004,-3.02266018105150e+001,-8.93301407216938e+001
3.45143739335791e+004,-3.02467533698555e+001,-8.93326328108701e+001
3.45939377826056e+004,-3.02669042282736e+001,-8.93351212200544e+001
3.46736850452466e+004,-3.02870543890029e+001,-8.93376059634247e+001
3.47536161443140e+004,-3.03072038552617e+001,-8.93400870551326e+001
3.48337315035945e+004,-3.03273526302533e+001,-8.93425645093042e+001
3.49140315478520e+004,-3.03475007171661e+001,-8.93450383400391e+001
3.49945167028291e+004,-3.03676481191736e+001,-8.93475085614112e+001
3.50751873952501e+004,-3.03877948394343e+001,-8.93499751874685e+001
3.51560440528231e+004,-3.04079408810922e+001,-8.93524382322333e+001
3.52370871042420e+004,-3.04280862472764e+001,-8.93548977097021e+001
3.53183169791890e+004,-3.04482309411015e+001,-8.93573536338469e+001
3.53997341083367e+004,-3.04683749656675e+001,-8.93598060186131e+001
3.54813389233508e+004,-3.04885183240599e+001,-8.93622548779221e+001
3.55631318568917e+004,-3.05086610193499e+001,-8.93647002256697e+001
3.56451133426176e+004,-3.05288030545942e+001,-8.93671420757260e+001
3.57272838151861e+004,-3.05489444328354e+001,-8.93695804419377e+001
3.58096437102568e+004,-3.05690851571016e+001,-8.93720153381260e+001
3.58921934644937e+004,-3.05892252304071e+001,-8.93744467780873e+001
3.59749335155674e+004,-3.06093646557518e+001,-8.93768747755939e+001
3.60578643021573e+004,-3.06295034361219e+001,-8.93792993443938e+001
3.61409862639544e+004,-3.06496415744894e+001,-8.93817204982105e+001
3.62242998416629e+004,-3.06697790738125e+001,-8.93841382507432e+001
3.63078054770032e+004,-3.06899159370356e+001,-8.93865526156677e+001
3.63915036127137e+004,-3.07100521670895e+001,-8.93889636066356e+001
3.64753946925538e+004,-3.07301877668909e+001,-8.93913712372737e+001
3.65594791613055e+004,-3.07503227393434e+001,-8.93937755211871e+001
3.66437574647763e+004,-3.07704570873366e+001,-8.93961764719560e+001
3.67282300498014e+004,-3.07905908137468e+001,-8.93985741031373e+001
3.68128973642461e+004,-3.08107239214370e+001,-8.94009684282644e+001
3.68977598570080e+004,-3.08308564132565e+001,-8.94033594608481e+001
3.69828179780195e+004,-3.08509882920416e+001,-8.94057472143760e+001
3.70680721782505e+004,-3.08711195606152e+001,-8.94081317023119e+001
3.71535229097101e+004,-3.08912502217870e+001,-8.94105129380975e+001
3.72391706254497e+004,-3.09113802783537e+001,-8.94128909351517e+001
3.73250157795649e+004,-3.09315097330989e+001,-8.94152657068701e+001
3.74110588271981e+004,-3.09516385887931e+001,-8.94176372666261e+001
3.74973002245411e+004,-3.09717668481939e+001,-8.94200056277708e+001
3.75837404288372e+004,-3.09918945140463e+001,-8.94223708036329e+001
3.76703798983836e+004,-3.10120215890820e+001,-8.94247328075190e+001
3.77572190925343e+004,-3.10321480760204e+001,-8.94270916527130e+001
3.78442584717020e+004,-3.10522739775678e+001,-8.94294473524773e+001
3.79314984973609e+004,-3.10723992964183e+001,-8.94317999200522e+001
3.80189396320488e+004,-3.10925240352529e+001,-8.94341493686561e+001
3.81065823393700e+004,-3.11126481967407e+001,-8.94364957114862e+001
3.81944270839973e+004,-3.11327717835378e+001,-8.94388389617171e+001
3.82824743316749e+004,-3.11528947982882e+001,-8.94411791325034e+001
3.83707245492205e+004,-3.11730172436234e+001,-8.94435162369766e+001
3.84591782045279e+004,-3.11931391221627e+001,-8.94458502882484e+001
3.85478357665697e+004,-3.12132604365132e+001,-8.94481812994081e+001
3.86366977053995e+004,-3.12333811892698e+001,-8.94505092835253e+001
3.87257644921542e+004,-3.12535013830153e+001,-8.94528342536471e+001
3.88150365990573e+004,-3.12736210203203e+001,-8.94551562228015e+001
3.89045144994205e+004,-3.12937401037436e+001,-8.94574752039939e+001
3.89941986676468e+004,-3.13138586358320e+001,-8.94597912102104e+001
3.90840895792326e+004,-3.13339766191203e+001,-8.94621042544157e+001
3.91741877107707e+004,-3.13540940561317e+001,-8.94644143495547e+001
3.92644935399524e+004,-3.13742109493773e+001,-8.94667215085510e+001
3.93550075455701e+004,-3.13943273013567e+001,-8.94690257443099e+001
3.94457302075202e+004,-3.14144431145579e+001,-8.94713270697144e+001
3.95366620068051e+004,-3.14345583914570e+001,-8.94736254976285e+001
3.96278034255363e+004,-3.14546731345189e+001,-8.94759210408959e+001
3.97191549469363e+004,-3.14747873461967e+001,-8.94782137123410e+001
3.98107170553420e+004,-3.14949010289321e+001,-8.94805035247680e+001
3.99024902362065e+004,-3.15150141851556e+001,-8.94827904909615e+001
3.99944749761020e+004,-3.15351268172861e+001,-8.94850746236867e+001
4.00866717627225e+004,-3.15552389277313e+001,-8.94873559356893e+001
4.01790810848862e+004,-3.15753505188878e+001,-8.94896344396957e+001
4.02717034325381e+004,-3.15954615931409e+001,-8.94919101484127e+001
4.03645392967527e+004,-3.16155721528647e+001,-8.94941830745287e+001
4.04575891697364e+004,-3.16356822004222e+001,-8.94964532307120e+001
4.05508535448305e+004,-3.16557917381656e+001,-8.94987206296129e+001
4.06443329165134e+004,-3.16759007684359e+001,-8.95009852838626e+001
4.07380277804033e+004,-3.16960092935633e+001,-8.95032472060735e+001
4.08319386332613e+004,-3.17161173158669e+001,-8.95055064088387e+001
4.09260659729931e+004,-3.17362248376554e+001,-8.95077629047338e+001
4.10204102986527e+004,-3.17563318612262e+001,-8.95100167063153e+001
4.11149721104442e+004,-3.17764383888664e+001,-8.95122678261213e+001
4.12097519097250e+004,-3.17965444228522e+001,-8.95145162766718e+001
4.13047501990081e+004,-3.18166499654493e+001,-8.95167620704689e+001
4.13999674819650e+004,-3.18367550189126e+001,-8.95190052199958e+001
4.14954042634282e+004,-3.18568595854868e+001,-8.95212457377188e+001
4.15910610493941e+004,-3.18769636674059e+001,-8.95234836360852e+001
4.16869383470254e+004,-3.18970672668936e+001,-8.95257189275250e+001
4.17830366646540e+004,-3.19171703861629e+001,-8.95279516244508e+001
4.18793565117837e+004,-3.19372730274170e+001,-8.95301817392571e+001
4.19758983990926e+004,-3.19573751928483e+001,-8.95324092843206e+001
4.20726628384362e+004,-3.19774768846393e+001,-8.95346342720018e+001
4.21696503428500e+004,-3.19975781049622e+001,-8.95368567146422e+001
4.22668614265520e+004,-3.20176788559791e+001,-8.95390766245674e+001
4.23642966049458e+004,-3.20377791398418e+001,-8.95412940140852e+001
4.24619563946230e+004,-3.20578789586924e+001,-8.95435088954864e+001
4.25598413133660e+004,-3.20779783146627e+001,-8.95457212810450e+001
4.26579518801509e+004,-3.20980772098746e+001,-8.95479311830177e+001
4.27562886151503e+004,-3.21181756464403e+001,-8.95501386136449e+001
4.28548520397356e+004,-3.21382736264620e+001,-8.95523435851506e+001
4.29536426764803e+004,-3.21583711520319e+001,-8.95545461097406e+001
4.30526610491626e+004,-3.21784682252328e+001,-8.95567461996059e+001
4.31519076827681e+004,-3.21985648481375e+001,-8.95589438669203e+001
4.32513831034924e+004,-3.22186610228091e+001,-8.95611391238415e+001
4.33510878387444e+004,-3.22387567513013e+001,-8.95633319825108e+001
4.34510224171486e+004,-3.22588520356580e+001,-8.95655224550530e+001
4.35511873685483e+004,-3.22789468779137e+001,-8.95677105535777e+001
4.36515832240080e+004,-3.22990412800932e+001,-8.95698962901775e+001
4.37522105158166e+004,-3.23191352442121e+001,-8.95720796769296e+001
4.38530697774900e+004,-3.23392287722763e+001,-8.95742607258957e+001
4.39541615437738e+004,-3.23593218662827e+001,-8.95764394491211e+001
4.40554863506467e+004,-3.23794145282184e+001,-8.95786158586358e+001
4.41570447353226e+004,-3.23995067600617e+001,-8.95807899664544e+001
4.42588372362540e+004,-3.24195985637813e+001,-8.95829617845755e+001
4.43608643931345e+004,-3.24396899413369e+001,-8.95851313249832e+001
4.44631267469021e+004,-3.24597808946790e+001,-8.95872985996453e+001
4.45656248397416e+004,-3.24798714257489e+001,-8.95894636205153e+001
4.46683592150875e+004,-3.24999615364790e+001,-8.95916263995311e+001
4.47713304176275e+004,-3.25200512287924e+001,-8.95937869486150e+001
4.48745389933044e+004,-3.25401405046036e+001,-8.95959452796757e+001
4.49779854893200e+004,-3.25602293658178e+001,-8.95981014046061e+001
4.50816704541372e+004,-3.25803178143315e+001,-8.96002553352842e+001
4.51855944374834e+004,-3.26004058520322e+001,-8.96024070835742e+001
4.52897579903532e+004,-3.26204934807988e+001,-8.96045566613246e+001
4.53941616650114e+004,-3.26405807025011e+001,-8.96067040803700e+001
4.54988060149959e+004,-3.26606675190004e+001,-8.96088493525310e+001
4.56036915951206e+004,-3.26807539321494e+001,-8.96109924896127e+001
4.57088189614785e+004,-3.27008399437918e+001,-8.96131335034061e+001
4.58141886714443e+004,-3.27209255557629e+001,-8.96152724056891e+001
4.59198012836778e+004,-3.27410107698894e+001,-8.96174092082249e+001
4.60256573581265e+004,-3.27610955879894e+001,-8.96195439227622e+001
4.61317574560288e+004,-3.27811800118726e+001,-8.96216765610361e+001
4.62381021399169e+004,-3.28012640433402e+001,-8.96238071347681e+001
4.63446919736197e+004,-3.28213476841850e+001,-8.96259356556656e+001
4.64515275222658e+004,-3.28414309361912e+001,-8.96280621354227e+001
4.65586093522867e+004,-3.28615138011350e+001,-8.96301865857192e+001
4.66659380314197e+004,-3.28815962807841e+001,-8.96323090182215e+001
4.67735141287106e+004,-3.29016783768980e+001,-8.96344294445834e+001
4.68813382145173e+004,-3.29217600912279e+001,-8.96365478764445e+001
4.69894108605123e+004,-3.29418414255168e+001,-8.96386643254311e+001
4.70977326396860e+004,-3.29619223814997e+001,-8.96407788031570e+001
4.72063041263497e+004,-3.29820029609033e+001,-8.96428913212221e+001
4.73151258961387e+004,-3.30020831654463e+001,-8.96450018912132e+001
4.74241985260151e+004,-3.30221629968395e+001,-8.96471105247054e+001
4.75335225942711e+004,-3.30422424567854e+001,-8.96492172332595e+001
4.76430986805322e+004,-3.30623215469788e+001,-8.96513220284237e+001
4.77529273657596e+004,-3.30824002691064e+001,-8.96534249217340e+001
4.78630092322544e+004,-3.31024786248471e+001,-8.96555259247135e+001
4.79733448636594e+004,-3.31225566158720e+001,-8.96576250488728e+001
4.80839348449633e+004,-3.31426342438441e+001,-8.96597223057101e+001
4.81947797625032e+004,-3.31627115104191e+001,-8.96618177067107e+001
4.83058802039677e+004,-3.31827884172444e+001,-8.96639112633483e+001
4.84172367584003e+004,-3.32028649659601e+001,-8.96660029870834e+001
4.85288500162025e+004,-3.32229411581984e+001,-8.96680928893655e+001
4.86407205691365e+004,-3.32430169955841e+001,-8.96701809816310e+001
4.87528490103290e+004,-3.32630924797340e+001,-8.96722672753045e+001
4.88652359342737e+004,-3.32831676122577e+001,-8.96743517817992e+001
4.89778819368349e+004,-3.33032423947571e+001,-8.96764345125160e+001
4.90907876152506e+004,-3.33233168288267e+001,-8.96785154788441e+001
4.92039535681353e+004,-3.33433909160533e+001,-8.96805946921607e+001
4.93173803954838e+004,-3.33634646580165e+001,-8.96826721638316e+001
